Date,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Week_of_Month,Is_Weekend,Is_Month_Start,Is_Month_End,Transaction Description,Transaction_Description_Clean,Category,Amount,Type,Is_Income,Category_Avg_Amount,Monthly_Total_By_Category,Previous_Transaction_Amount,Rolling_7day_Avg,Rolling_30day_Avg,Days_Since_Last_Transaction,Cumulative_Spending_By_Category,Transaction_Count_By_Category
2024-04-09,2024,4,April,2,9,1,Tuesday,15,2,0,0,0,Fear song save.,Fear song save.,Utilities,330.3,Expense,0,935.2482165605096,605.16,431.36,1292.1299999999999,1105.2796666666666,0.0,131114.63,139
2024-04-10,2024,4,April,2,10,2,Wednesday,15,2,0,0,0,Environmental outside bed institution.,Environmental outside bed institution.,Investment,4996.0,Income,1,2558.112676056338,9769.0,330.3,1731.4628571428573,1245.8833333333334,1.0,309026.0,121
2024-04-10,2024,4,April,2,10,2,Wednesday,15,2,0,0,0,Capital program story mention majority.,Capital program story mention majority.,Travel,396.71,Expense,0,1059.3611875000001,7108.02,4996.0,1703.707142857143,1257.135,0.0,142569.09,135
2024-04-11,2024,4,April,2,11,3,Thursday,15,2,0,0,0,Control piece behavior message wind.,Control piece behavior message wind.,Rent,588.4,Expense,0,982.2750909090909,1564.52,396.71,1751.3014285714287,1242.299,1.0,141867.77,142
2024-04-13,2024,4,April,2,13,5,Saturday,15,2,1,0,0,Us money positive.,Us money positive.,Investment,2117.0,Income,1,2558.112676056338,9769.0,588.4,1353.73,1309.6236666666666,2.0,311143.0,122
2024-04-16,2024,4,April,2,16,1,Tuesday,16,3,0,0,0,Life bad soon.,Life bad soon.,Salary,1903.56,Expense,0,1020.9147260273971,1903.56,2117.0,1537.6185714285714,1310.7089999999998,3.0,123243.11,125
2024-04-17,2024,4,April,2,17,2,Wednesday,16,3,0,0,0,Worker range feel.,Worker range feel.,Entertainment,209.09,Expense,0,1036.1221678321679,2278.76,1903.56,1505.8657142857141,1296.0980000000002,1.0,127427.7,126
2024-04-17,2024,4,April,2,17,2,Wednesday,16,3,0,0,0,Into notice necessary true message.,Into notice necessary true message.,Entertainment,642.39,Expense,0,1036.1221678321679,2278.76,209.09,1550.4500000000003,1259.8026666666667,0.0,128070.09,127
2024-04-17,2024,4,April,2,17,2,Wednesday,16,3,0,0,0,Including let result spend.,Including let result spend.,Travel,1389.98,Expense,0,1059.3611875000001,7108.02,642.39,1035.304285714286,1292.1653333333334,0.0,143959.07,136
2024-04-18,2024,4,April,2,18,3,Thursday,16,3,0,0,0,One shoulder administration.,One shoulder administration.,Other,3091.0,Income,1,2726.7279411764707,13013.0,1389.98,1420.202857142857,1353.2786666666666,1.0,307991.0,116
2024-04-20,2024,4,April,2,20,5,Saturday,16,3,1,0,0,Skill successful and.,Skill successful and.,Utilities,19.62,Expense,0,935.2482165605096,605.16,3091.0,1338.9485714285715,1310.7106666666666,2.0,131134.25,140
2024-04-21,2024,4,April,2,21,6,Sunday,16,3,1,0,0,Finish right serious.,Finish right serious.,Entertainment,1427.28,Expense,0,1036.1221678321679,2278.76,19.62,1240.4171428571428,1356.3776666666668,1.0,129497.37,128
2024-04-22,2024,4,April,2,22,0,Monday,17,4,0,0,0,Space game truth special decision.,Space game truth special decision.,Travel,1681.82,Expense,0,1059.3611875000001,7108.02,1427.28,1208.74,1406.2993333333332,1.0,145640.89,137
2024-04-23,2024,4,April,2,23,1,Tuesday,17,4,0,0,0,Else pull its adult house.,Else pull its adult house.,Other,4431.0,Income,1,2726.7279411764707,13013.0,1681.82,1811.8700000000001,1518.099333333333,1.0,312422.0,117
2024-04-25,2024,4,April,2,25,3,Thursday,17,4,0,0,0,Pretty least if.,Pretty least if.,Health & Fitness,1551.79,Expense,0,955.2240789473684,1983.15,4431.0,1941.784285714286,1509.0636666666664,2.0,126912.71,130
2024-04-26,2024,4,April,2,26,4,Friday,17,4,0,0,0,Peace wind guess.,Peace wind guess.,Rent,359.78,Expense,0,982.2750909090909,1564.52,1551.79,1794.6128571428574,1478.9186666666667,1.0,142227.55,143
2024-04-26,2024,4,April,2,26,4,Friday,17,4,0,0,0,Because career course.,Because career course.,Travel,1718.84,Expense,0,1059.3611875000001,7108.02,359.78,1598.5900000000001,1510.0430000000001,0.0,147359.73,138
2024-04-30,2024,4,April,2,30,1,Tuesday,18,5,0,0,1,Teacher decide possible.,Teacher decide possible.,Investment,2656.0,Income,1,2558.112676056338,9769.0,1718.84,1975.2157142857145,1564.643,4.0,313799.0,123
2024-05-02,2024,5,May,2,2,3,Thursday,18,1,0,0,0,Success teach mrs beat.,Success teach mrs beat.,Rent,1457.58,Expense,0,982.2750909090909,3667.62,2656.0,1979.544285714286,1566.4036666666664,2.0,143685.13,144
2024-05-03,2024,5,May,2,3,4,Friday,18,1,0,0,0,Listen against coach.,Listen against coach.,Food & Drink,1627.16,Expense,0,1070.425436241611,3057.06,1457.58,1971.7357142857145,1524.8423333333335,1.0,136172.39,129
2024-05-04,2024,5,May,2,4,5,Saturday,18,1,1,0,0,White likely teacher one.,White likely teacher one.,Entertainment,1813.54,Expense,0,1036.1221678321679,3646.11,1627.16,1597.8128571428572,1544.7246666666665,1.0,131310.91,129
2024-05-04,2024,5,May,2,4,5,Saturday,18,1,1,0,0,Notice street anything.,Notice street anything.,Salary,1311.28,Expense,0,1020.9147260273971,1311.28,1813.54,1563.454285714286,1562.8003333333334,0.0,124554.39,126
2024-05-05,2024,5,May,2,5,6,Sunday,18,1,1,0,0,Piece require.,Piece require.,Other,2329.0,Income,1,2726.7279411764707,2329.0,1311.28,1844.7714285714287,1608.6589999999999,1.0,314751.0,118
2024-05-05,2024,5,May,2,5,6,Sunday,18,1,1,0,0,Say other never fact.,Say other never fact.,Travel,276.42,Expense,0,1059.3611875000001,276.42,2329.0,1638.7114285714288,1568.005,0.0,147636.15,139
2024-05-14,2024,5,May,2,14,1,Tuesday,20,2,0,0,0,Main opportunity particularly question.,Main opportunity particularly question.,Rent,799.6,Expense,0,982.2750909090909,3667.62,276.42,1373.5114285714287,1530.6359999999997,9.0,144484.73,145
2024-05-15,2024,5,May,2,15,2,Wednesday,20,3,0,0,0,Research month instead.,Research month instead.,Entertainment,1697.48,Expense,0,1036.1221678321679,3646.11,799.6,1407.7828571428574,1567.5186666666666,1.0,133008.39,130
2024-05-17,2024,5,May,2,17,4,Friday,20,3,0,0,0,As throughout individual list manager.,As throughout individual list manager.,Utilities,1516.84,Expense,0,935.2482165605096,2991.3199999999997,1697.48,1392.0228571428574,1609.572,2.0,132651.09,141
2024-05-20,2024,5,May,2,20,0,Monday,21,3,0,0,0,Recently again explain court.,Recently again explain court.,Investment,1967.0,Income,1,2558.112676056338,1967.0,1516.84,1413.9457142857143,1511.8053333333332,3.0,315766.0,124
2024-05-22,2024,5,May,2,22,2,Wednesday,21,4,0,0,0,Discussion detail training fund.,Discussion detail training fund.,Utilities,1474.48,Expense,0,935.2482165605096,2991.3199999999997,1967.0,1437.26,1540.41,2.0,134125.57,142
2024-05-23,2024,5,May,2,23,3,Thursday,21,4,0,0,0,Third rich hospital.,Third rich hospital.,Health & Fitness,90.44,Expense,0,955.2240789473684,872.75,1474.48,1117.4657142857143,1529.046,1.0,127003.15,131
2024-05-25,2024,5,May,2,25,5,Saturday,21,4,1,0,0,Somebody son suddenly perform.,Somebody son suddenly perform.,Entertainment,135.09,Expense,0,1036.1221678321679,3646.11,90.44,1097.2757142857145,1522.539,2.0,133143.48,131
2024-05-26,2024,5,May,2,26,6,Sunday,21,4,1,0,0,Project can.,Project can.,Food & Drink,1340.49,Expense,0,1070.425436241611,3057.06,135.09,1174.5457142857144,1400.6886666666664,1.0,137512.88,130
2024-05-27,2024,5,May,2,27,0,Monday,22,4,0,0,0,Paper beyond indeed.,Paper beyond indeed.,Health & Fitness,782.31,Expense,0,955.2240789473684,872.75,1340.49,1043.8071428571432,1413.5420000000001,1.0,127785.46,132
2024-05-27,2024,5,May,2,27,0,Monday,22,4,0,0,0,Doctor news yourself.,Doctor news yourself.,Food & Drink,89.41,Expense,0,1070.425436241611,3057.06,782.31,839.8885714285716,1396.9089999999999,0.0,137602.29,131
2024-05-31,2024,5,May,2,31,4,Friday,22,5,0,0,1,Ground city still.,Ground city still.,Rent,1410.44,Expense,0,982.2750909090909,3667.62,89.41,760.3800000000002,1373.357,4.0,145895.17,146
2024-06-01,2024,6,June,2,1,5,Saturday,22,1,1,1,0,Southern front.,Southern front.,Travel,1671.4,Expense,0,1059.3611875000001,3566.44,1410.44,788.5114285714287,1365.6183333333333,1.0,149307.55,140
2024-06-02,2024,6,June,2,2,6,Sunday,22,1,1,0,0,Dinner no main year size.,Dinner no main year size.,Utilities,759.55,Expense,0,935.2482165605096,3460.87,1671.4,884.0985714285716,1383.9669999999999,1.0,134885.12,143
2024-06-02,2024,6,June,2,2,6,Sunday,22,1,1,0,0,Environment character real middle prove.,Environment character real middle prove.,Rent,1038.16,Expense,0,982.2750909090909,2363.77,759.55,1013.1085714285716,1397.1593333333333,0.0,146933.33,147
2024-06-03,2024,6,June,2,3,0,Monday,23,1,0,0,0,Sometimes while sense window.,Sometimes while sense window.,Entertainment,1037.58,Expense,0,1036.1221678321679,1037.58,1038.16,969.8357142857145,1385.4126666666668,1.0,134181.06,132
2024-06-04,2024,6,June,2,4,1,Tuesday,23,1,0,0,0,Among black picture that treat.,Among black picture that treat.,Health & Fitness,978.85,Expense,0,955.2240789473684,2422.16,1037.58,997.9128571428573,1315.0076666666669,1.0,128764.31,133
2024-06-06,2024,6,June,2,6,3,Thursday,23,1,0,0,0,Remain seven marriage.,Remain seven marriage.,Food & Drink,1008.66,Expense,0,1070.425436241611,4549.58,978.85,1129.234285714286,1347.9756666666665,2.0,138610.95,132
2024-06-07,2024,6,June,2,7,4,Friday,23,1,0,0,0,Positive free case.,Positive free case.,Investment,2384.0,Income,1,2558.112676056338,10069.0,1008.66,1268.314285714286,1379.8663333333332,1.0,318150.0,125
2024-06-09,2024,6,June,2,9,6,Sunday,23,2,1,0,0,Wide shoulder according strong.,Wide shoulder according strong.,Other,2232.0,Income,1,2726.7279411764707,3901.0,2384.0,1348.4,1398.2056666666665,2.0,316983.0,119
2024-06-10,2024,6,June,2,10,0,Monday,24,2,0,0,0,Expert commercial entire resource.,Expert commercial entire resource.,Investment,3467.0,Income,1,2558.112676056338,10069.0,2232.0,1735.1785714285718,1366.0723333333333,1.0,321617.0,126
2024-06-12,2024,6,June,2,12,2,Wednesday,24,2,0,0,0,Picture early send morning.,Picture early send morning.,Rent,1325.61,Expense,0,982.2750909090909,2363.77,3467.0,1776.2428571428572,1358.533,2.0,148258.94,148
2024-06-13,2024,6,June,2,13,3,Thursday,24,2,0,0,0,Soon including important.,Soon including important.,Health & Fitness,1443.31,Expense,0,955.2240789473684,2422.16,1325.61,1834.204285714286,1394.650666666667,1.0,130207.62,134
2024-06-13,2024,6,June,2,13,3,Thursday,24,2,0,0,0,Some gun ahead certainly act.,Some gun ahead certainly act.,Salary,963.25,Expense,0,1020.9147260273971,3896.2799999999997,1443.31,1831.9757142857145,1369.4643333333333,0.0,125517.64,127
2024-06-14,2024,6,June,2,14,4,Friday,24,2,0,0,0,Be fire.,Be fire.,Shopping,54.67,Expense,0,979.205,1257.39,963.25,1695.6914285714288,1282.7533333333333,1.0,126429.66,131
2024-06-15,2024,6,June,2,15,5,Saturday,24,3,1,0,0,Article service produce political.,Article service produce political.,Investment,1603.0,Income,1,2558.112676056338,10069.0,54.67,1584.1200000000001,1287.6006666666667,1.0,323220.0,127
2024-06-16,2024,6,June,2,16,6,Sunday,24,3,1,0,0,Within woman.,Within woman.,Food & Drink,1782.69,Expense,0,1070.425436241611,4549.58,1603.0,1519.9328571428573,1292.785,1.0,140393.64,133
2024-06-17,2024,6,June,2,17,0,Monday,25,3,0,0,0,Information though red.,Information though red.,Investment,2615.0,Income,1,2558.112676056338,10069.0,1782.69,1398.2185714285715,1319.5003333333332,1.0,325835.0,128
2024-06-21,2024,6,June,2,21,4,Friday,25,3,0,0,0,Training account evidence month.,Training account evidence month.,Shopping,1202.72,Expense,0,979.205,1257.39,2615.0,1380.662857142857,1315.8816666666667,4.0,127632.38,132
2024-06-21,2024,6,June,2,21,4,Friday,25,3,0,0,0,Land day name small.,Land day name small.,Food & Drink,1758.23,Expense,0,1070.425436241611,4549.58,1202.72,1425.6514285714288,1296.856,0.0,142151.87,134
2024-06-22,2024,6,June,2,22,5,Saturday,25,4,1,0,0,Thought sit identify culture.,Thought sit identify culture.,Travel,1895.04,Expense,0,1059.3611875000001,3566.44,1758.23,1558.7642857142857,1350.8100000000002,1.0,151202.59,141
2024-06-23,2024,6,June,2,23,6,Sunday,25,4,1,0,0,Already free.,Already free.,Salary,1735.93,Expense,0,1020.9147260273971,3896.2799999999997,1895.04,1798.9442857142858,1382.0210000000002,1.0,127253.57,128
2024-06-23,2024,6,June,2,23,6,Sunday,25,4,1,0,0,Yeah exist behavior necessary miss.,Yeah exist behavior necessary miss.,Other,1669.0,Income,1,2726.7279411764707,3901.0,1735.93,1808.3728571428571,1381.0716666666667,0.0,318652.0,120
2024-06-23,2024,6,June,2,23,6,Sunday,25,4,1,0,0,Agreement someone.,Agreement someone.,Utilities,1250.19,Expense,0,935.2482165605096,3460.87,1669.0,1732.3014285714287,1372.1833333333334,0.0,136135.31,144
2024-06-23,2024,6,June,2,23,6,Sunday,25,4,1,0,0,Strategy fight institution.,Strategy fight institution.,Utilities,1451.13,Expense,0,935.2482165605096,3460.87,1250.19,1566.0342857142857,1354.9876666666669,0.0,137586.44,145
2024-06-23,2024,6,June,2,23,6,Sunday,25,4,1,0,0,Rule success.,Rule success.,Salary,1197.1,Expense,0,1020.9147260273971,3896.2799999999997,1451.13,1565.2314285714288,1345.7416666666666,0.0,128450.67,129
2024-07-01,2024,7,July,3,1,0,Monday,27,1,0,1,0,Medical buy series walk large.,Medical buy series walk large.,Other,3657.0,Income,1,2726.7279411764707,8845.0,1197.1,1836.484285714286,1464.627,8.0,322309.0,121
2024-07-05,2024,7,July,3,5,4,Friday,27,1,0,0,0,Law work.,Law work.,Investment,2157.0,Income,1,2558.112676056338,10509.0,3657.0,1873.9071428571428,1532.0240000000001,4.0,327992.0,129
2024-07-06,2024,7,July,3,6,5,Saturday,27,1,1,0,0,Research visit program suddenly doctor.,Research visit program suddenly doctor.,Shopping,1654.76,Expense,0,979.205,5349.71,2157.0,1862.311428571429,1542.4996666666668,1.0,129287.14,133
2024-07-07,2024,7,July,3,7,6,Sunday,27,1,1,0,0,Project spring of.,Project spring of.,Utilities,956.98,Expense,0,935.2482165605096,2877.98,1654.76,1760.5942857142857,1548.322,1.0,138543.42,146
2024-07-07,2024,7,July,3,7,6,Sunday,27,1,1,0,0,Mind easy foreign old.,Mind easy foreign old.,Food & Drink,1756.73,Expense,0,1070.425436241611,6890.58,956.98,1832.957142857143,1603.8993333333335,0.0,143908.6,135
2024-07-07,2024,7,July,3,7,6,Sunday,27,1,1,0,0,Better republican stock bank.,Better republican stock bank.,Rent,195.45,Expense,0,982.2750909090909,1585.72,1756.73,1653.5742857142857,1563.3996666666667,0.0,148454.38999999998,149
2024-07-07,2024,7,July,3,7,6,Sunday,27,1,1,0,0,Thousand live land hard.,Thousand live land hard.,Food & Drink,1794.97,Expense,0,1070.425436241611,6890.58,195.45,1738.984285714286,1567.5186666666666,0.0,145703.57,136
2024-07-13,2024,7,July,3,13,5,Saturday,28,2,1,0,0,Open million house enough.,Open million house enough.,Shopping,1048.87,Expense,0,979.205,5349.71,1794.97,1366.3942857142858,1577.1626666666668,6.0,130336.01,134
2024-07-13,2024,7,July,3,13,5,Saturday,28,2,1,0,0,You ready way rule.,You ready way rule.,Food & Drink,1398.31,Expense,0,1070.425436241611,6890.58,1048.87,1258.0100000000002,1589.1676666666667,0.0,147101.88,137
2024-07-16,2024,7,July,3,16,1,Tuesday,29,3,0,0,0,Certain camera represent.,Certain camera represent.,Salary,1581.22,Expense,0,1020.9147260273971,4314.35,1398.31,1247.5042857142857,1607.289,3.0,130031.89,130
2024-07-20,2024,7,July,3,20,5,Saturday,29,3,1,0,0,Tell brother defense list second.,Tell brother defense list second.,Rent,856.72,Expense,0,982.2750909090909,1585.72,1581.22,1233.1814285714286,1603.218,4.0,149311.11,150
2024-07-21,2024,7,July,3,21,6,Sunday,29,3,1,0,0,Tv budget system book.,Tv budget system book.,Entertainment,1821.07,Expense,0,1036.1221678321679,2719.79,856.72,1242.3728571428571,1630.2983333333334,1.0,136002.13,133
2024-07-22,2024,7,July,3,22,0,Monday,30,4,0,0,0,Face mission brother figure hear.,Face mission brother figure hear.,Other,2611.0,Income,1,2726.7279411764707,8845.0,1821.07,1587.4514285714288,1637.8650000000002,1.0,324920.0,122
2024-07-23,2024,7,July,3,23,1,Tuesday,30,4,0,0,0,Democratic standard major.,Democratic standard major.,Investment,3572.0,Income,1,2558.112676056338,10509.0,2611.0,1841.3128571428572,1682.5316666666668,1.0,331564.0,130
2024-07-23,2024,7,July,3,23,1,Tuesday,30,4,0,0,0,Agreement central six instead.,Agreement central six instead.,Investment,4780.0,Income,1,2558.112676056338,10509.0,3572.0,2374.3314285714287,1726.2983333333334,0.0,336344.0,131
2024-07-25,2024,7,July,3,25,3,Thursday,30,4,0,0,0,Give that individual of not.,Give that individual of not.,Health & Fitness,823.6,Expense,0,955.2240789473684,3977.95,4780.0,2292.23,1709.5646666666667,2.0,131031.22,135
2024-07-26,2024,7,July,3,26,4,Friday,30,4,0,0,0,Little result paper seven.,Little result paper seven.,Other,2577.0,Income,1,2726.7279411764707,8845.0,823.6,2434.4842857142858,1747.3543333333332,1.0,327497.0,123
2024-07-26,2024,7,July,3,26,4,Friday,30,4,0,0,0,Seven project chance road.,Seven project chance road.,Shopping,1133.69,Expense,0,979.205,5349.71,2577.0,2474.0514285714285,1753.0356666666667,0.0,131469.7,135
2024-07-26,2024,7,July,3,26,4,Friday,30,4,0,0,0,Professor important do house must.,Professor important do house must.,Shopping,1512.39,Expense,0,979.205,5349.71,1133.69,2429.9542857142856,1801.6263333333334,0.0,132982.09,136
2024-07-26,2024,7,July,3,26,4,Friday,30,4,0,0,0,Position tend religious.,Position tend religious.,Salary,365.65,Expense,0,1020.9147260273971,4314.35,1512.39,2109.19,1760.3813333333335,0.0,130397.54,131
2024-07-27,2024,7,July,3,27,5,Saturday,30,4,1,0,0,Someone religious night buy nice.,Someone religious night buy nice.,Salary,515.02,Expense,0,1020.9147260273971,4314.35,365.65,1672.4785714285717,1718.1256666666666,1.0,130912.56,132
2024-07-27,2024,7,July,3,27,5,Saturday,30,4,1,0,0,My serious whatever miss seek.,My serious whatever miss seek.,Health & Fitness,1550.65,Expense,0,955.2240789473684,3977.95,515.02,1211.142857142857,1682.6473333333336,0.0,132581.87,136
2024-07-27,2024,7,July,3,27,5,Saturday,30,4,1,0,0,Build view.,Build view.,Utilities,1711.45,Expense,0,935.2482165605096,2877.98,1550.65,1337.9785714285715,1699.605,0.0,140254.87,147
2024-07-28,2024,7,July,3,28,6,Sunday,30,4,1,0,0,Ever day.,Ever day.,Entertainment,898.72,Expense,0,1036.1221678321679,2719.79,1711.45,1098.2242857142858,1670.9546666666668,1.0,136900.85,134
2024-07-28,2024,7,July,3,28,6,Sunday,30,4,1,0,0,Be move fly open.,Be move fly open.,Utilities,209.55,Expense,0,935.2482165605096,2877.98,898.72,966.2042857142859,1614.7716666666668,0.0,140464.42,148
2024-07-29,2024,7,July,3,29,0,Monday,31,5,0,0,0,Eight bed fill.,Eight bed fill.,Food & Drink,1610.7,Expense,0,1070.425436241611,6890.58,209.55,980.2485714285715,1610.5973333333334,1.0,148712.58,138
2024-07-29,2024,7,July,3,29,0,Monday,31,5,0,0,0,Future congress.,Future congress.,Health & Fitness,1603.7,Expense,0,955.2240789473684,3977.95,1610.7,1157.1128571428574,1608.4206666666664,0.0,134185.57,137
2024-07-29,2024,7,July,3,29,0,Monday,31,5,0,0,0,Fish either boy between collection.,Fish either boy between collection.,Food & Drink,329.87,Expense,0,1070.425436241611,6890.58,1603.7,1130.662857142857,1577.7433333333333,0.0,149042.45,139
2024-07-30,2024,7,July,3,30,1,Tuesday,31,5,0,0,0,Arrive which consider.,Arrive which consider.,Salary,1852.46,Expense,0,1020.9147260273971,4314.35,329.87,1173.7785714285715,1591.1209999999999,1.0,132765.02,133
2024-07-30,2024,7,July,3,30,1,Tuesday,31,5,0,0,0,Hope floor include.,Hope floor include.,Rent,533.55,Expense,0,982.2750909090909,1585.72,1852.46,1005.507142857143,1569.0026666666668,0.0,149844.66,151
2024-08-01,2024,8,August,3,1,3,Thursday,31,1,0,1,0,Heart still building.,Heart still building.,Food & Drink,1451.74,Expense,0,1070.425436241611,4312.83,533.55,1084.5100000000002,1495.494,2.0,150494.19,140
2024-08-02,2024,8,August,3,2,4,Friday,31,1,0,0,0,Sell only manage.,Sell only manage.,Shopping,1231.79,Expense,0,979.205,4232.91,1451.74,1230.544285714286,1464.6536666666666,1.0,134213.88,137
